Timestamp,V_RMS,I_RMS,KW,KVAR,KVA,KWH,PF,V_THD,I_THD,Temperature_C,Cloud_Cover_Percentage,Day_of_Year,Hour_of_Day,Humidity_Percentage,Root_Cause,Equipment_Condition
02-03-2023 20:30,230.1,24.63,8.205,-5.386,9.814836779,15.305,0.835979176,1.85,3.91,36.9,25.5,61,20.5,26.2,Normal,Healthy
02-03-2023 20:45,230.39,22.67,8.263,3.679,9.045010227,17.371,0.91354226,1.76,4.35,34.1,27,61,20.75,42.8,Normal,Healthy
02-03-2023 21:00,228.99,25.02,9.43,3.094,9.924602561,19.729,0.950163897,1.59,6.43,37.4,30.7,61,21,27.2,Normal,Healthy
02-03-2023 21:15,230.4,25.01,9.037,4.234,9.979685616,21.988,0.905539457,3.2,5.87,34.8,24.2,61,21.25,30.9,Normal,Healthy
02-03-2023 21:30,231.09,21.9,8.074,3.414,8.766120693,24.006,0.921045849,1.91,5.54,36.6,13.4,61,21.5,37.5,Normal,Healthy
02-03-2023 21:45,229.1,23.23,8.342,3.918,9.216272999,26.092,0.90513802,2.9,4.45,34.9,0,61,21.75,26,Normal,Healthy
02-03-2023 22:00,229.96,21.7,7.554,4.205,8.645515658,27.98,0.873747666,2.2,4.8,32.5,13.9,61,22,26.4,Normal,Healthy
02-03-2023 22:15,228.96,3.47,1.337,0.328,1.376645561,28.314,0.971200625,2.3,3.41,33.3,16.3,61,22.25,23.5,Normal,Healthy
02-03-2023 22:30,229.99,11.67,4.061,-2.263,4.648966552,29.33,0.873527284,2.33,6.65,31.8,21.7,61,22.5,28.3,Normal,Healthy
02-03-2023 22:45,231.16,13.05,4.806,-2.051,5.225345635,30.531,0.919747595,2.24,4.69,34.9,24.4,61,22.75,42.4,Normal,Healthy
02-03-2023 23:00,230.55,11.74,3.859,2.663,4.688651192,31.496,0.823051027,1.31,5.83,33,19.5,61,23,28.8,Normal,Healthy
02-03-2023 23:15,229.11,6.57,2.217,1.372,2.607196387,32.05,0.850338379,1.55,5.78,33.4,17.9,61,23.25,30.2,Normal,Healthy
02-03-2023 23:30,229.35,8.12,3.09,0.918,3.223480107,32.823,0.958591007,1.64,4.91,33.5,6,61,23.5,33.2,Normal,Healthy
02-03-2023 23:45,230.18,2.88,1.065,-0.434,1.150035217,33.089,0.926057792,2.15,6.95,32.4,21,61,23.75,46.3,Normal,Healthy
03-03-2023 00:00,229.2,10.36,3.978,-1.042,4.112207193,34.083,0.967363473,1.95,4.79,32.9,28,62,0,36.7,Normal,Healthy
03-03-2023 00:15,232.01,6.7,2.635,-0.553,2.692403016,34.742,0.978679271,2.17,5.67,33,16,62,0.25,51,Normal,Healthy
03-03-2023 00:30,228.53,9.98,3.796,-1.088,3.948842868,35.691,0.961294021,2.43,6.55,33.6,16.8,62,0.5,25.9,Normal,Healthy
03-03-2023 00:45,229.8,6.05,2.345,-0.541,2.406596352,36.277,0.974404795,2.28,2.49,35.2,15.7,62,0.75,29.7,Normal,Healthy
03-03-2023 01:00,231.37,6.03,2.167,1.067,2.415445715,36.819,0.89714254,2.32,5.05,33.3,9.3,62,1,23.3,Normal,Healthy
03-03-2023 01:15,230.25,7.87,3.008,-0.894,3.13804079,37.571,0.958559574,1.82,7.57,35.9,27.3,62,1.25,30,Normal,Healthy
03-03-2023 01:30,229.85,11.08,4.258,1.147,4.409781514,38.635,0.965580499,2.52,6.31,35.5,34.4,62,1.5,36.4,Normal,Healthy
03-03-2023 01:45,229.51,7.16,2.502,1.36,2.847736645,39.261,0.878592171,1.64,4.24,33.2,24.7,62,1.75,27.2,Normal,Healthy
03-03-2023 02:00,229.53,11.67,3.983,-2.378,4.638876265,40.257,0.85861293,2.18,3.88,32.5,23.3,62,2,32.9,Normal,Healthy
03-03-2023 02:15,229.3,10.06,3.345,-2.186,3.995950575,41.093,0.837097231,2.09,6.84,36.3,20,62,2.25,37.2,Normal,Healthy
03-03-2023 02:30,230.58,11.48,4.48,-0.973,4.584444241,42.213,0.977217474,2.2,5.93,33.8,15.8,62,2.5,36.2,Normal,Healthy
03-03-2023 02:45,230.48,10.01,3.72,1.453,3.993696158,43.143,0.931467724,2.81,6.82,33.7,18.5,62,2.75,40.5,Normal,Healthy
03-03-2023 03:00,229.55,6.9,2.592,-0.894,2.741842446,43.791,0.945349379,2.33,5.22,35.7,15.3,62,3,38.1,Normal,Healthy
03-03-2023 03:15,229.62,11.55,4.021,2.223,4.594580503,44.797,0.875161317,2.54,5.84,35.1,28.6,62,3.25,35.3,Normal,Healthy
03-03-2023 03:30,230.14,8.61,3.174,1.304,3.431427108,45.59,0.924979309,1.12,4.7,31.8,6.7,62,3.5,35.4,Normal,Healthy
03-03-2023 03:45,230.7,12.43,4.076,2.841,4.968405881,46.609,0.820383696,2.05,6.72,34.5,23.7,62,3.75,25.8,Normal,Healthy
03-03-2023 04:00,230.33,12.88,4.287,2.832,5.137956111,47.681,0.834378316,1.29,4.93,34.3,17.8,62,4,40,Normal,Healthy
03-03-2023 04:15,229.5,6.13,2.389,-0.487,2.438132482,48.278,0.979847911,1.69,6.29,35.6,21.2,62,4.25,47.7,Normal,Healthy
03-03-2023 04:30,230.01,12.4,4.132,2.708,4.940312541,49.311,0.836384162,2.27,5.62,36.8,24.4,62,4.5,40.9,Normal,Healthy
03-03-2023 04:45,229.19,7.91,2.777,1.464,3.139271412,50.005,0.88459988,1.77,3.93,36.4,15.2,62,4.75,45,Normal,Healthy
03-03-2023 05:00,229.3,7.39,2.752,-1.021,2.935293001,50.693,0.937555148,2.5,5.11,34,22.6,62,5,42.1,Normal,Healthy
03-03-2023 05:15,229.61,8.73,2.846,1.989,3.472151638,51.405,0.819664426,2.06,5.24,34.4,11.4,62,5.25,40.6,Normal,Healthy
03-03-2023 05:30,230.68,8.9,3.416,0.988,3.556008999,52.259,0.96062722,2.06,5.96,34,14.5,62,5.5,29,Normal,Healthy
03-03-2023 05:45,230.22,3.18,1.198,0.421,1.269820854,52.558,0.943439426,2.51,4.49,35.4,5.5,62,5.75,38.5,Normal,Healthy
03-03-2023 06:00,229.97,4.59,1.554,0.962,1.827665177,52.947,0.850264681,1.87,6.27,34.5,14.8,62,6,35.7,Normal,Healthy
03-03-2023 06:15,230.99,11.38,4.313,1.453,4.551173255,54.025,0.947667516,1.49,6.79,32.6,11.3,62,6.25,40.5,Normal,Healthy
03-03-2023 06:30,229.26,0,0,0,0,54.025,0,1.82,8.16,32.5,17.2,62,6.5,45.5,Normal,Healthy
03-03-2023 06:45,228.02,0.05,-0.019,-0.01,0.021470911,54.02,0.88487701,2.11,4.53,33.4,15.3,62,6.75,35.9,Normal,Healthy
03-03-2023 07:00,229.8,0.2,-0.074,0.028,0.079120162,54.002,0.935274437,2.44,5.93,32.9,18.3,62,7,38.5,Normal,Healthy
03-03-2023 07:15,229.33,0.04,-0.015,0.005,0.015811388,53.998,0.948623302,1.48,3.51,33.2,25.9,62,7.25,41.4,Normal,Healthy
03-03-2023 07:30,228.74,0.13,-0.046,0.025,0.05235456,53.987,0.878607728,1.56,4.92,35.1,27.6,62,7.5,28.6,Normal,Healthy
03-03-2023 07:45,229.14,0,0,0,0,53.987,0,2.22,4.8,33,29.2,62,7.75,24,Normal,Healthy
03-03-2023 08:00,228.62,1.18,-0.441,-0.152,0.466460073,53.876,0.94541651,1.95,7.71,32,19.4,62,8,29.8,Normal,Healthy
03-03-2023 08:15,229.58,1.65,-0.629,-0.182,0.654801497,53.719,0.960594993,2.44,8.3,33,25.4,62,8.25,34.8,Normal,Healthy
03-03-2023 08:30,229.77,3.82,-1.465,-0.406,1.520217419,53.353,0.963677312,1.87,4.14,34.9,5.5,62,8.5,33.5,Normal,Healthy
03-03-2023 08:45,230.42,4.37,-1.701,-0.391,1.745360135,52.928,0.974583406,3.05,6.59,32.7,13.4,62,8.75,36.9,Normal,Healthy
03-03-2023 09:00,229.4,6.1,-2.11,-1.196,2.425389866,52.4,0.869962871,2.45,5.81,35.3,13.4,62,9,29.5,Normal,Healthy
03-03-2023 09:15,229.45,6.69,-2.501,0.902,2.658684825,51.775,0.940690313,2.29,5.8,34.3,19,62,9.25,43.2,Normal,Healthy
03-03-2023 09:30,228.6,8.04,-3.017,1.02,3.184758861,51.021,0.947324173,1.37,3.77,36.3,17.9,62,9.5,36.9,Normal,Healthy
03-03-2023 09:45,230.01,9.72,-3.593,1.442,3.871564671,50.123,0.928048316,1.6,4.8,31.4,18.8,62,9.75,34.1,Normal,Healthy
03-03-2023 10:00,231.13,9.52,-3.611,1.215,3.809927296,49.22,0.947786866,2.53,5.07,35.5,26.1,62,10,33.3,Normal,Healthy
03-03-2023 10:15,230.67,10.2,-3.807,1.454,4.075213491,48.268,0.934183957,1.59,5.48,34.6,24.9,62,10.25,35.8,Normal,Healthy
03-03-2023 10:30,230.29,10.18,-3.719,1.633,4.061729927,47.339,0.91561949,2.44,5.07,31.9,33,62,10.5,27.1,Normal,Healthy
03-03-2023 10:45,229.56,13.17,-5.118,-1.107,5.236351115,46.059,0.977397984,1.34,3.57,32.3,11,62,10.75,44.3,Normal,Healthy
03-03-2023 11:00,230.8,12.38,-4.451,2.165,4.949608671,44.947,0.89926283,2.33,5.5,33.7,23.9,62,11,40.4,Normal,Healthy
03-03-2023 11:15,229.36,16.35,-5.516,-3.43,6.495471961,43.567,0.84920683,2.04,4.06,33.2,17.9,62,11.25,28.6,Normal,Healthy
03-03-2023 11:30,231.03,17.36,1,3.688,3.821170501,42.096,0.261699848,12.02,29.51,37.4,13.9,62,11.5,32.9,Non-linear Load,Healthy
03-03-2023 11:45,230.6,16.18,1,-1.358,1.686464942,40.516,0.592955941,9.39,25.08,33.8,11.9,62,11.75,21.6,Non-linear Load,Healthy
03-03-2023 12:00,229.89,18.31,1,1.622,1.905487864,38.739,0.524799708,6.65,20.6,34.4,0,62,12,27.6,Non-linear Load,Healthy
03-03-2023 12:15,229.82,15.52,1,-3.24,3.390811112,37.424,0.294914601,10.31,31.18,34.8,31.2,62,12.25,41.3,Non-linear Load,Healthy
03-03-2023 12:30,229.36,20.63,1,-1.788,2.04864443,35.424,0.488127416,8.46,21.5,36.6,2.1,62,12.5,36.9,Non-linear Load,Healthy
03-03-2023 12:45,231.06,17.41,1,3.488,3.628518155,33.916,0.275594521,7.78,36.17,30.5,24.2,62,12.75,31.5,Non-linear Load,Healthy
03-03-2023 13:00,229.33,17.17,1,-3.038,3.1983502,32.389,0.312661099,7.57,38.04,33.9,23.4,62,13,41.9,Non-linear Load,Healthy
03-03-2023 13:15,229.56,16.51,1,3.332,3.478825089,30.975,0.287453289,7.71,37.29,37.9,21.4,62,13.25,41.8,Non-linear Load,Healthy
03-03-2023 13:30,230.73,18.26,1,-3.46,3.601610751,29.369,0.27765347,8.59,30.31,34.9,16.9,62,13.5,28.5,Non-linear Load,Healthy
03-03-2023 13:45,230.11,17.03,1,-2.992,3.154689208,27.846,0.316988336,7.82,31.28,36.3,16.7,62,13.75,38.2,Non-linear Load,Healthy
03-03-2023 14:00,231.04,18.17,1,-2.592,2.778212375,26.147,0.359943555,9.26,36.94,36,10.3,62,14,37.6,Non-linear Load,Healthy
03-03-2023 14:15,230.25,13.99,1,-3.056,3.21545269,24.981,0.310998104,10.99,21.71,38.3,36.4,62,14.25,29.3,Non-linear Load,Healthy
03-03-2023 14:30,231.17,14.15,1,-2.836,3.007140835,23.755,0.332541681,11.37,28.75,31.8,28.9,62,14.5,43.1,Non-linear Load,Healthy
03-03-2023 14:45,229.35,15.91,1,1.84,2.094182418,22.243,0.477513092,7.29,33.26,35.3,11.5,62,14.75,36.8,Non-linear Load,Healthy
03-03-2023 15:00,229.86,13.63,1,2.286,2.495154504,21.012,0.400776624,10.83,37.55,34.6,22.7,62,15,24,Non-linear Load,Healthy
03-03-2023 15:15,229.82,12.01,1.919,-1.169,2.247025144,19.853,0.854017656,8.3,37.51,35.6,19.4,62,15.25,34,Non-linear Load,Healthy
03-03-2023 15:30,230.13,11.82,-4.597,1.03,4.710977499,18.704,0.97580577,1.08,3.24,31.8,10.2,62,15.5,37.1,Normal,Healthy
03-03-2023 15:45,230.04,11.59,-4.197,-1.927,4.618239708,17.654,0.908787624,1.55,5.68,33.7,19.1,62,15.75,30.8,Normal,Healthy
03-03-2023 16:00,229.77,10.44,-3.736,1.818,4.154854991,16.721,0.899188806,2.34,3.74,36.2,23.3,62,16,33.5,Normal,Healthy
03-03-2023 16:15,228.95,8.08,-2.986,-1.166,3.205581383,15.974,0.931500003,1.05,4.86,35.2,29,62,16.25,45.8,Normal,Healthy
03-03-2023 16:30,230.78,6.18,-2.373,-0.691,2.471560236,15.381,0.960121872,2.25,6.56,37.2,25.5,62,16.5,34.6,Normal,Healthy
03-03-2023 16:45,230.89,7.58,-2.674,-1.426,3.030470591,14.712,0.882370918,1.69,3.71,31,13.4,62,16.75,32.1,Normal,Healthy
03-03-2023 17:00,230.73,5.17,-2.01,-0.475,2.065363164,14.21,0.973193994,2.61,5.38,37.3,5.2,62,17,37.7,Normal,Healthy
03-03-2023 17:15,231.16,3.1,-1.168,-0.416,1.239870961,13.918,0.942032756,0.77,3.2,33.4,21.4,62,17.25,30.6,Normal,Healthy
03-03-2023 17:30,228.98,3.71,-1.241,0.79,1.471115563,13.608,0.843576934,1.35,5.22,33.9,11.2,62,17.5,41.3,Normal,Healthy
03-03-2023 17:45,230.44,0.95,-0.339,0.166,0.377461256,13.523,0.89810304,2.49,4.36,33.8,0.2,62,17.75,37.5,Normal,Healthy
03-03-2023 18:00,230.79,0,0,0,0,13.523,0,2.01,6.07,35.5,19.4,62,18,50.5,Normal,Healthy
03-03-2023 18:15,229.93,0,0,0,0,13.523,0,1.96,3.66,33,36.5,62,18.25,44.3,Normal,Healthy
03-03-2023 18:30,229.66,0.09,-0.033,-0.009,0.034205263,13.515,0.964735617,1.37,5.8,36.1,20.5,62,18.5,33.7,Normal,Healthy
03-03-2023 18:45,229.48,25.32,8.643,-5.154,10.06305943,15.676,0.858883842,1.73,6.48,34.7,19.9,62,18.75,54.6,Normal,Healthy
03-03-2023 19:00,229.97,25.04,8.24,-5.621,9.974629868,17.735,0.826095733,1.66,3.68,35,38.3,62,19,25.6,Normal,Healthy
03-03-2023 19:15,229.71,19.06,7.429,-1.516,7.582103732,19.593,0.979807094,3.27,5.2,37.1,2.3,62,19.25,29.1,Normal,Healthy
03-03-2023 19:30,230.44,22.76,8.807,2.227,9.084204863,21.794,0.969484855,1.88,4.56,33.3,14.8,62,19.5,29.2,Normal,Healthy
03-03-2023 19:45,230.14,18.86,7.294,1.818,7.517151056,23.618,0.970314282,1.96,5.67,34,0,62,19.75,38.1,Normal,Healthy
03-03-2023 20:00,228.55,19.93,7.648,-1.93,7.887762927,25.53,0.969603055,1.34,6.19,32.2,22.4,62,20,39.5,Normal,Healthy
03-03-2023 20:15,229.52,17.76,6.403,2.975,7.060384834,27.131,0.906890948,0.83,7.24,35.2,13.5,62,20.25,41.6,Normal,Healthy
03-03-2023 20:30,229.06,17.46,6.759,1.515,6.926709608,28.821,0.975787842,2.17,5.69,33.2,16.3,62,20.5,31.1,Normal,Healthy
03-03-2023 20:45,230.71,24.28,8.057,-5.402,9.700353241,30.835,0.830588224,1.58,4.26,34.9,15.9,62,20.75,44,Normal,Healthy
03-03-2023 21:00,230.2,26.18,9.458,-4.422,10.44068235,33.199,0.905879403,2.08,4.52,34,23.4,62,21,34.7,Normal,Healthy
03-03-2023 21:15,229.47,17.81,5.85,3.985,7.078327839,34.662,0.826466265,2.3,4.77,34.9,28.2,62,21.25,28.6,Normal,Healthy
03-03-2023 21:30,230.2,26.6,10,3.532,10.60542427,37.162,0.942913626,1.92,6.22,33.2,8.3,62,21.5,30.8,Normal,Healthy
03-03-2023 21:45,230.58,20.27,6.975,-4.105,8.093308965,38.905,0.861822917,0.77,6.86,32.3,11.3,62,21.75,27.4,Normal,Healthy
03-03-2023 22:00,230.34,21.22,8.023,2.706,8.46705173,40.911,0.947555219,2.38,6.69,34.3,28.7,62,22,28.9,Normal,Healthy
03-03-2023 22:15,229.03,11.41,4.374,-1.16,4.525204526,42.005,0.966585932,2.37,6.12,35.4,19.5,62,22.25,37.9,Normal,Healthy
03-03-2023 22:30,229.47,11.39,4.272,-1.504,4.529017554,43.073,0.943250717,2,5.9,35,4.1,62,22.5,34.8,Normal,Healthy
03-03-2023 22:45,230.68,10.29,3.95,-1.135,4.109832722,44.06,0.961109443,1.95,5.85,33.8,18.8,62,22.75,29.6,Normal,Healthy
03-03-2023 23:00,231.68,8.14,2.816,1.656,3.266832105,44.764,0.861996897,2.86,5.65,38,8,62,23,39.8,Normal,Healthy
03-03-2023 23:15,230.36,10.4,3.564,-2.126,4.149936385,45.655,0.858808138,1.75,5.77,29.7,14.5,62,23.25,18.7,Normal,Healthy
03-03-2023 23:30,231.83,4,1.568,0.347,1.605936798,46.047,0.976376546,1.94,4.32,33,6.4,62,23.5,40.5,Normal,Healthy
03-03-2023 23:45,229.37,5.9,2.16,-0.914,2.345420218,46.587,0.920943319,2.38,5.16,31,7.2,62,23.75,43.3,Normal,Healthy
04-03-2023 00:00,229.79,10.48,3.635,-2.047,4.171742322,47.496,0.871338364,2.62,7.45,34,24.2,63,0,27.1,Normal,Healthy
04-03-2023 00:15,228.85,13.87,4.643,-2.94,5.495548107,48.656,0.844865528,1.51,6.75,36.3,20.6,63,0.25,38.3,Normal,Healthy
04-03-2023 00:30,229.74,11.51,3.933,2.344,4.578517773,49.64,0.859011439,2.05,6.03,35.9,18.8,63,0.5,39.3,Normal,Healthy
04-03-2023 00:45,230.36,9.98,3.426,2.032,3.983277545,50.496,0.860095512,1.89,5.41,36.8,16.8,63,0.75,31.6,Normal,Healthy
04-03-2023 01:00,230.35,9.68,3.478,1.682,3.863367443,51.366,0.900250662,2.42,6.4,34.2,30.6,63,1,43.7,Normal,Healthy
04-03-2023 01:15,229.38,8.86,3.448,0.707,3.519737632,52.228,0.979618193,1.62,7.22,37.9,27.2,63,1.25,39.4,Normal,Healthy
04-03-2023 01:30,229.61,12.51,4.113,-2.796,4.973367571,53.256,0.827004864,2.46,3.25,32.7,11.6,63,1.5,48,Normal,Healthy
04-03-2023 01:45,230.81,8.4,3.006,1.498,3.35857708,54.008,0.895021622,1.96,6.5,34.6,10.9,63,1.75,35.7,Normal,Healthy
04-03-2023 02:00,228.9,7.29,2.724,-0.967,2.890547526,54.689,0.942381688,1.89,3.69,32.7,7.5,63,2,32,Normal,Healthy
04-03-2023 02:15,229.42,7.89,2.907,1.174,3.135111641,55.415,0.927239411,2.44,7.02,34.4,22.2,63,2.25,25.1,Normal,Healthy
04-03-2023 02:30,229.77,7.92,2.733,1.568,3.150859089,56.098,0.867382214,1.88,3.87,34.7,2.7,63,2.5,36.1,Normal,Healthy
04-03-2023 02:45,230.02,8.93,3.363,-1.163,3.558417907,56.939,0.945082658,2.37,5.92,30,16.7,63,2.75,24.8,Normal,Healthy
04-03-2023 03:00,230.08,13.71,4.637,2.889,5.463340553,58.098,0.84874796,2.26,3.53,34.5,3,63,3,25.4,Normal,Healthy
04-03-2023 03:15,229.53,7.25,2.451,-1.515,2.881427771,58.711,0.850619673,2.37,4.88,35.8,22,63,3.25,24.5,Normal,Healthy
04-03-2023 03:30,230.67,11.26,4.03,1.998,4.498100043,59.719,0.895933631,1.67,4.66,35.1,24,63,3.5,42.2,Normal,Healthy
04-03-2023 03:45,230.46,8.69,3.01,-1.727,3.470249127,60.471,0.867372636,2.74,6.44,33.1,15.6,63,3.75,33.7,Normal,Healthy
04-03-2023 04:00,229.95,8.69,3.337,-0.925,3.462830345,61.305,0.963662295,1.66,5.64,38.4,12.1,63,4,23.2,Normal,Healthy
04-03-2023 04:15,229.86,5.4,2.075,-0.565,2.150546442,61.824,0.9648706,2.81,5.58,36,15.2,63,4.25,34.7,Normal,Healthy
04-03-2023 04:30,229.34,11.33,4.326,1.241,4.500484085,62.905,0.961229716,1.24,6.08,33.9,10.7,63,4.5,21.9,Normal,Healthy
04-03-2023 04:45,230.97,4.84,1.75,-0.829,1.936424798,63.343,0.903726857,1.89,6.37,33.3,20.1,63,4.75,42,Normal,Healthy
04-03-2023 05:00,229.65,12.94,4.499,2.496,5.144999223,64.468,0.874441167,2.52,6.64,35.4,15.4,63,5,43.1,Normal,Healthy
04-03-2023 05:15,230.36,17.92,5.953,3.961,7.150365725,65.956,0.832544711,2.34,6.8,35.9,28.9,63,5.25,41.3,Normal,Healthy
04-03-2023 05:30,230.61,7.66,2.63,-1.564,3.059901306,66.613,0.859504565,1.66,4.03,33.9,18.7,63,5.5,26.8,Normal,Healthy
04-03-2023 05:45,229.13,7.06,2.367,1.495,2.799591756,67.205,0.845480113,2.51,4,33.6,0.3,63,5.75,40.6,Normal,Healthy
04-03-2023 06:00,230.48,11.94,4.554,1.411,4.767581882,68.344,0.955201013,2.35,4.3,29.7,4.4,63,6,30.9,Normal,Healthy
04-03-2023 06:15,230.48,10.16,3.631,-1.803,4.05400666,69.251,0.895656916,2.5,5.63,33.5,28.6,63,6.25,43.9,Normal,Healthy
04-03-2023 06:30,229.24,0.46,-0.154,0.098,0.182537667,69.213,0.843656866,1.19,6.94,32.9,11.7,63,6.5,42,Normal,Healthy
04-03-2023 06:45,230.57,0.09,-0.031,-0.014,0.034014703,69.205,0.911343807,2.01,6.58,33.9,11.1,63,6.75,27.4,Normal,Healthy
04-03-2023 07:00,231.73,0.69,-0.263,0.086,0.276703813,69.139,0.950471361,1.34,2.69,31,20,63,7,42.1,Normal,Healthy
04-03-2023 07:15,230.9,0,0,0,0,69.139,0,1.66,4.88,32.3,16.4,63,7.25,47.7,Normal,Healthy
04-03-2023 07:30,229.6,0.05,-0.018,0.012,0.021633308,69.135,0.832011835,0.7,5.76,31.7,17.8,63,7.5,38.7,Normal,Healthy
04-03-2023 07:45,229.23,1.22,-0.415,0.252,0.48551931,69.031,0.854753121,2.06,5.95,33.7,14.5,63,7.75,27.9,Normal,Healthy
04-03-2023 08:00,228.32,0,0,0,0,69.031,0,0.5,5.7,37.8,22.5,63,8,33.3,Normal,Healthy
04-03-2023 08:15,230.38,1.49,-0.532,-0.269,0.596141762,68.898,0.89240369,2.07,5.07,37.7,19.7,63,8.25,38,Normal,Healthy
04-03-2023 08:30,230.3,4.19,-1.474,-0.785,1.670000299,68.529,0.882634044,1.82,3.41,29.8,26.2,63,8.5,27.7,Normal,Healthy
04-03-2023 08:45,230.24,4.64,-1.812,0.372,1.84979134,68.076,0.979569415,1.94,5.77,38.9,12.4,63,8.75,34.3,Normal,Healthy
04-03-2023 09:00,229.85,6.91,-2.529,-1.082,2.750738992,67.444,0.919388967,1.73,4.36,30.7,5.2,63,9,31.6,Normal,Healthy
04-03-2023 09:15,230.55,7.09,-2.547,-1.237,2.831497484,66.807,0.899523703,1.57,6.33,36.1,13.4,63,9.25,36.6,Normal,Healthy
04-03-2023 09:30,230.91,7.08,-2.723,0.775,2.831140053,66.127,0.961803015,1.68,8.18,35.4,29.4,63,9.5,42.2,Normal,Healthy
04-03-2023 09:45,229.96,10.25,-3.981,-0.903,4.082128121,65.131,0.975226379,1.83,4.43,34.5,2,63,9.75,38.4,Normal,Healthy
04-03-2023 10:00,228.77,10.8,-3.863,1.837,4.277538778,64.165,0.903089206,2.29,5.39,37.2,11.2,63,10,34.3,Normal,Healthy
04-03-2023 10:15,230.77,10.79,-3.874,1.892,4.311326942,63.197,0.898563053,2.04,6.18,31.9,23.5,63,10.25,43.7,Normal,Healthy
04-03-2023 10:30,230.12,15,-4.958,-3.338,5.976956416,61.957,0.829519044,2.34,3,35.2,11.6,63,10.5,31.2,Normal,Healthy
04-03-2023 10:45,230.26,14.75,-5.62,-1.743,5.884084381,60.552,0.955118703,1.38,5.63,33.6,6.3,63,10.75,33.5,Normal,Healthy
04-03-2023 11:00,229.25,11.95,-4.41,1.756,4.746750046,59.45,0.929056518,2.6,5.98,34.9,30.4,63,11,29.5,Normal,Healthy
04-03-2023 11:15,229.69,13.89,-5.101,2.121,5.52438612,58.175,0.923360346,2.8,7.58,32,23.4,63,11.25,22.9,Normal,Healthy
04-03-2023 11:30,229.48,16.27,-5.545,3.329,6.46755487,56.789,0.857356335,1.34,3.54,33.9,25.5,63,11.5,33.9,Normal,Healthy
04-03-2023 11:45,231.7,14.38,-5.625,-1.286,5.770131801,55.382,0.97484758,2.13,6.8,31.7,24.5,63,11.75,35.4,Normal,Healthy
04-03-2023 12:00,229.61,16.7,-5.938,2.977,6.642467388,53.898,0.893944789,2.27,6.56,35.3,19.5,63,12,45.6,Normal,Healthy
04-03-2023 12:15,229.58,19.74,-6.996,3.563,7.85104993,52.149,0.891090895,3.73,5.95,35.2,7.5,63,12.25,24.9,Normal,Healthy
04-03-2023 12:30,230.08,13.83,-5.279,1.589,5.512963087,50.829,0.957561108,2.3,5.73,36.4,28.3,63,12.5,25.7,Normal,Healthy
04-03-2023 12:45,229.39,21.96,-7.578,-4.323,8.724357455,48.935,0.86860255,2.24,6.93,35.9,6.8,63,12.75,40.8,Normal,Healthy
04-03-2023 13:00,230.26,17.51,-6.532,-2.474,6.984819253,47.302,0.935170808,2.14,8.15,30.9,15.2,63,13,39.1,Normal,Healthy
04-03-2023 13:15,230.8,17.88,-5.882,4.061,7.147702078,45.831,0.822921704,1.16,5.79,29.8,20.3,63,13.25,39.4,Normal,Healthy
04-03-2023 13:30,230.56,14.16,-5.097,-2.45,5.65525499,44.557,0.901285461,1.9,6.35,37.1,26.3,63,13.5,41.3,Normal,Healthy
04-03-2023 13:45,229.7,19.62,-6.448,4.398,7.805069378,42.945,0.826129642,1.75,4.2,33.9,16.9,63,13.75,40.3,Normal,Healthy
04-03-2023 14:00,228.61,10.71,-3.92,1.613,4.238887708,41.965,0.924770682,2.32,4.85,33.4,48.9,63,14,36.1,Normal,Healthy
04-03-2023 14:15,231.05,16.53,-5.506,-3.666,6.61480098,40.588,0.832375635,2.43,6.68,32,20.9,63,14.25,32.9,Normal,Healthy
04-03-2023 14:30,230.12,16.01,-5.808,2.645,6.381918912,39.136,0.910070963,2.43,6.91,33.5,11.8,63,14.5,41.6,Normal,Healthy
04-03-2023 14:45,230.19,13.92,-5.371,1.398,5.549959009,37.793,0.967754721,2.11,5.94,32.7,22.6,63,14.75,25.8,Normal,Healthy
04-03-2023 15:00,229.19,13.27,-4.846,2.069,5.269200793,36.582,0.91968389,2.31,6.87,35.7,20.9,63,15,44.7,Normal,Healthy
04-03-2023 15:15,229.58,13.25,-5.075,-1.412,5.267766984,35.313,0.963406136,1.71,5.34,35.1,15.3,63,15.25,33.6,Normal,Healthy
04-03-2023 15:30,230.66,10.67,-3.671,2.165,4.2618618,34.396,0.861360436,2.97,6.31,37.4,25.2,63,15.5,39.3,Normal,Healthy
04-03-2023 15:45,230.48,13.01,-4.775,-2.039,5.192123458,33.202,0.919662084,2.27,6.16,38.5,5,63,15.75,35.6,Normal,Healthy
04-03-2023 16:00,229.98,9.61,-3.277,-1.979,3.828207152,32.383,0.856014059,1.37,6.31,36.3,25.1,63,16,34,Normal,Healthy
04-03-2023 16:15,229.5,11.8,-3.986,-2.474,4.691361423,31.386,0.849646572,1.34,7.37,32,9.4,63,16.25,35.2,Normal,Healthy
04-03-2023 16:30,230.25,9.78,-3.239,-2.174,3.900948218,30.576,0.830310732,2.27,2.97,33.6,6,63,16.5,32.4,Normal,Healthy
04-03-2023 16:45,229.31,8.11,-3.125,-0.783,3.221601155,29.795,0.970014251,1.85,3.27,32,5.9,63,16.75,28.4,Normal,Healthy
04-03-2023 17:00,230.3,5.67,-2.193,0.552,2.261405094,29.247,0.969750637,2.05,5.08,33.9,15.1,63,17,45.5,Normal,Healthy
